Time_s,Pressure_mbar,Flow_ul_min
1383.05,300.02,0.00
1384.05,299.96,0.00
1386.05,299.96,0.00
1387.06,300.02,0.00
1388.06,300.02,0.00
1390.06,300.08,0.00
1391.06,299.96,0.00
1393.06,299.96,0.00
1394.06,299.96,0.00
1395.06,300.02,0.00
1396.07,300.02,0.00
1397.07,299.96,0.00
1398.07,300.02,0.00
1399.07,300.14,0.00
1400.08,299.96,0.00
1401.08,300.08,0.00
1402.08,300.02,0.00
1403.08,299.96,0.00
1404.08,299.96,0.00
1405.09,299.96,0.00
1406.09,300.02,0.00
1407.09,300.02,0.00
1408.09,300.02,0.00
1409.09,300.02,0.00
1410.09,300.02,0.00
1411.09,299.89,0.00
1412.09,299.96,0.00
1413.09,299.96,0.00
1414.09,299.96,0.00
1415.09,299.89,0.00
1417.10,300.08,0.00
1418.10,300.08,0.00
1419.10,300.02,0.00
1420.10,300.02,0.00
1421.10,300.02,0.00
1422.10,300.02,0.00
1423.10,299.89,0.00
1424.10,300.02,0.00
1425.11,299.89,0.00
1426.11,299.96,0.00
1427.11,299.96,0.00
1428.11,300.02,0.00
1429.11,299.96,0.00
1430.11,299.96,0.00
1431.11,300.02,0.00
1432.11,300.08,0.00
1433.11,299.96,0.00
1434.11,300.02,0.00
1435.11,300.02,0.00
1436.12,299.96,0.00
1437.12,299.96,0.00
1438.15,299.89,0.00
1439.15,299.89,0.00
1440.15,299.96,0.00
1441.15,253.58,0.00
1442.15,193.42,0.00
1443.16,132.76,0.00
1444.16,70.98,0.00
1445.16,10.66,0.00
1447.16,214.90,0.00
1448.16,153.95,0.00
1449.17,93.54,0.00
1450.17,33.15,0.00
1451.17,-0.19,0.00
1452.17,-0.12,0.00
1453.17,-0.19,0.00
1455.17,-0.19,0.00
1456.17,-0.12,0.00
1457.18,-0.12,0.00
1458.18,-0.12,0.00
1459.18,-0.06,0.00
1460.18,-0.12,0.00
1461.18,-0.12,0.00
1462.18,-0.19,0.00
1463.18,-0.12,0.00
1465.19,100.71,0.00
1466.19,201.31,0.00
1467.19,301.43,0.00
1468.19,401.69,0.00
1469.19,500.49,0.00
1470.19,500.00,0.00
1471.19,500.00,0.00
1473.19,500.12,0.00
1474.19,496.39,0.00
1475.19,395.63,0.00
1476.19,295.36,0.00
1477.20,195.13,0.00
1478.20,94.83,0.00
1479.20,469.33,0.00
1480.20,378.98,0.00
1481.20,277.90,0.00
1482.20,176.47,0.00
1483.20,76.07,0.00
1484.20,-0.37,0.00
1485.20,-0.19,0.00
1486.21,-0.12,0.00
1487.21,-0.06,0.00
1488.21,-0.12,0.00
1489.21,-0.00,0.00
1490.21,60.62,0.00
1491.21,120.94,0.00
1492.21,180.94,0.00
1493.21,241.09,0.00
1494.21,300.38,0.00
1495.21,300.02,0.00
1496.21,300.08,0.00
1497.21,300.02,0.00
1498.22,300.02,0.00
1500.22,299.96,0.00
1501.22,300.02,0.00
1502.22,300.02,0.00
1503.22,299.96,0.00
1504.23,300.02,0.00
1505.23,300.02,0.00
1506.23,300.02,0.00
1507.23,300.02,0.00
1508.23,300.02,0.00
1509.23,299.89,0.00
1511.28,300.02,0.00
1512.28,300.02,0.00
1513.28,299.96,0.00
1514.28,300.02,0.00
1515.28,299.96,0.00
1516.28,299.96,0.00
1517.28,300.02,0.00
1518.28,300.02,0.00
1519.28,300.02,0.00
1520.29,300.02,0.00
1521.29,300.02,0.00
1522.29,299.96,0.00
1523.29,300.02,0.00
1524.29,299.96,0.00
1525.29,299.96,0.00
1526.29,300.02,0.00
1527.29,300.02,0.00
1528.29,300.02,0.00
1529.30,300.02,0.00
1530.30,299.89,0.00
1531.30,299.89,0.00
1532.30,299.89,0.00
1533.30,299.96,0.00
1534.30,299.89,0.00
1535.30,300.02,0.00
1536.30,299.96,0.00
1537.30,300.02,0.00
1538.30,300.02,0.00
1539.31,299.96,0.00
1540.31,299.96,0.00
1541.31,300.02,0.00
1543.33,300.08,0.00
1544.33,300.02,0.00
1545.33,300.02,0.00
1546.33,300.02,0.00
1547.33,300.02,0.00
1548.34,300.02,0.00
1549.34,300.08,0.00
1550.34,299.96,0.00
1551.34,300.08,0.00
1552.35,300.08,0.00
1553.35,300.02,0.00
1554.35,278.15,0.00
1555.35,219.24,0.00
1556.35,157.92,0.00
1557.35,97.89,0.00
1558.35,35.30,0.00
1559.35,254.44,0.00
1560.35,239.14,0.00
1561.35,178.18,0.00
1562.35,117.75,0.00
1564.36,0.80,0.00
1565.36,-0.19,0.00
1566.36,-0.06,0.00
1567.36,-0.19,0.00
1568.36,-0.06,0.00
1569.36,-0.12,0.00
1570.36,-0.19,0.00
1571.36,-0.12,0.00
1572.36,-0.12,0.00
1573.37,-0.19,0.00
1593.44,-0.12,0.00
1594.44,-0.12,0.00
1595.44,-0.12,0.00
1596.44,-0.12,0.00
1597.44,-0.12,0.00
1598.44,-0.12,0.00
1599.45,-0.12,0.00
1600.45,-0.06,0.00
1601.45,-0.12,0.00
1602.45,50.31,0.00
1603.45,150.82,0.00
1604.45,251.01,0.00
1605.45,351.18,0.00
1606.45,451.70,0.00
1607.45,500.18,0.00
1608.45,500.00,0.00
1609.45,500.00,0.00
1610.46,500.00,0.00
1611.46,500.06,0.00
1612.46,446.26,0.00
1613.46,345.48,0.00
1614.46,245.14,0.00
1615.46,144.95,0.00
1616.46,44.61,0.00
1617.46,410.20,0.00
1618.47,311.05,0.00
1619.47,210.37,0.00
1620.47,136.68,0.00
1621.47,35.05,0.00
1622.47,-0.25,0.00
1623.47,-0.19,0.00
1624.47,-0.19,0.00
1625.47,-0.12,0.00
1626.47,-0.12,0.00
1627.47,30.33,0.00
1628.48,60.49,0.00
1630.48,181.00,0.00
1632.48,300.26,0.00
1633.49,300.08,0.00
1635.49,299.96,0.00
1636.49,300.02,0.00
1637.49,300.02,0.00
1638.49,299.96,0.00
1639.49,299.96,0.00
1640.49,300.02,0.00
1641.49,299.96,0.00
1642.50,299.96,0.00
1643.50,300.02,0.00
1644.50,299.96,0.00
1645.50,300.02,0.00
1646.50,299.96,0.00
1647.50,300.02,0.00
1648.50,300.08,0.00
1650.50,300.02,0.00
1651.50,299.96,0.00
1654.51,300.02,0.00
1655.51,299.96,0.00
1656.51,300.02,0.00
1657.51,300.02,0.00
1658.51,300.08,0.00
1659.51,299.96,0.00
1660.52,299.96,0.00
1661.52,299.96,0.00
1662.52,300.02,0.00
1663.52,300.02,0.00
1664.53,300.02,0.00
1665.53,299.96,0.00
1666.53,299.96,0.00
1667.53,300.02,0.00
1668.53,300.08,0.00
1669.53,299.96,0.00
1670.53,300.08,0.00
1671.53,300.02,0.00
1672.53,300.02,0.00
1673.53,299.89,0.00
1674.54,300.08,0.00
1675.54,300.02,0.00
1676.54,300.02,0.00
1678.54,299.96,0.00
1679.54,300.02,0.00
1680.54,300.02,0.00
1681.54,300.02,0.00
1682.55,299.96,0.00
1683.55,299.96,0.00
1684.55,299.96,0.00
1685.55,300.02,0.00
1686.55,299.96,0.00
1687.55,300.02,0.00
1688.55,300.02,0.00
1689.55,299.96,0.00
1690.55,300.02,0.00
1691.55,299.96,0.00
1692.55,234.12,0.00
1694.56,114.99,0.00
1695.56,75.33,0.00
1697.56,277.16,0.00
1698.56,215.14,0.00
1699.56,178.67,0.00
1701.58,33.09,0.00
1702.58,-0.25,0.00
1703.58,-0.19,0.00
1704.59,-0.19,0.00
1705.59,-0.19,0.00
1706.59,-0.19,0.00
1707.59,-0.12,0.00
1708.60,-0.06,0.00
1709.60,-0.12,0.00
1710.61,-0.12,0.00
1711.61,-0.12,0.00
1712.61,-0.06,0.00
1713.61,-0.12,0.00
1714.61,-0.19,0.00
1715.61,-0.12,0.00
1716.61,100.65,0.00
1717.62,200.76,0.00
1718.62,300.94,0.00
1719.62,401.39,0.00
1720.62,500.49,0.00
1721.62,500.00,0.00
1722.62,500.12,0.00
1723.62,499.94,0.00
1724.62,500.12,0.00
1725.62,497.18,0.00
1726.63,395.94,0.00
1727.63,295.79,0.00
1728.63,195.44,0.00
1729.63,95.19,0.00
1731.63,378.12,0.00
1732.63,276.98,0.00
1733.63,176.47,0.00
1734.63,75.82,0.00
1735.64,-0.37,0.00
1736.64,-0.12,0.00
1737.64,-0.12,0.00
1738.64,-0.12,0.00
1739.64,-0.12,0.00
1740.64,-0.19,0.00
1741.64,60.43,0.00
1742.64,120.87,0.00
1743.64,181.06,0.00
1744.64,241.09,0.00
1745.64,300.38,0.00
1746.65,300.08,0.00
1747.65,300.02,0.00
1748.65,299.96,0.00
1749.65,299.96,0.00
1750.65,300.02,0.00
1751.65,299.96,0.00
1752.65,300.02,0.00
1753.65,299.96,0.00
1754.66,299.96,0.00
1755.66,299.96,0.00
1756.67,299.96,0.00
1757.67,300.02,0.00
1758.68,299.96,0.00
1759.68,299.96,0.00
1760.68,299.96,0.00
1761.68,300.02,0.00
1762.68,299.89,0.00
1763.69,300.02,0.00
1764.69,299.96,0.00
1765.69,299.96,0.00
1766.69,299.96,0.00
1767.69,300.02,0.00
1768.69,299.89,0.00
1769.69,300.08,0.00
1770.69,300.02,0.00
1771.69,300.02,0.00
1772.70,299.96,0.00
1773.70,300.02,0.00
1774.70,299.89,0.00
1775.70,299.96,0.00
1776.70,299.96,0.00
1777.70,300.02,0.00
1779.70,299.96,0.00
1780.70,299.96,0.00
1781.71,300.02,0.00
1782.71,299.96,0.00
1783.71,299.96,0.00
1784.71,299.96,0.00
1785.71,299.96,0.00
1786.71,299.96,0.00
1787.71,300.02,0.00
1788.71,299.96,0.00
1789.71,300.02,0.00
1791.72,299.96,0.00
1792.72,300.02,0.00
1794.72,299.96,0.00
1795.72,299.96,0.00
1796.72,299.96,0.00
1797.73,300.02,0.00
1798.73,300.02,0.00
1799.73,300.02,0.00
1800.73,300.02,0.00
1801.73,299.96,0.00
1802.73,299.96,0.00
1803.73,300.02,0.00
1804.73,300.02,0.00
1805.73,286.17,0.00
1806.73,225.67,0.00
1807.73,165.45,0.00
1808.73,104.51,0.00
1809.74,44.25,0.00
1810.74,15.44,0.00
1812.74,178.86,0.00
1813.74,117.81,0.00
1814.74,57.24,0.00
1815.75,-0.80,0.00
1816.75,-0.19,0.00
1817.75,-0.19,0.00
1818.75,-0.12,0.00
1819.75,-0.19,0.00
1820.75,-0.25,0.00
1821.75,-0.12,0.00
1822.75,-0.19,0.00
1823.76,-0.12,0.00
1824.76,-0.19,0.00
1825.76,-0.12,0.00
1826.77,-0.12,0.00
1827.77,-0.12,0.00
1828.85,-0.25,0.00
1829.85,50.38,0.00
1830.85,150.76,0.00
1831.85,251.01,0.00
1832.85,351.54,0.00
1833.85,452.01,0.00
1834.85,500.06,0.00
1836.85,500.06,0.00
1837.85,500.00,0.00
1838.86,500.00,0.00
1839.86,446.26,0.00
1840.86,345.97,0.00
1841.86,244.40,0.00
1842.86,144.09,0.00
1843.86,43.39,0.00
1844.86,420.43,0.00
1847.87,118.36,0.00
1848.87,12.86,0.00
1849.87,-0.25,0.00
1850.87,-0.19,0.00
1851.87,-0.12,0.00
1852.87,-0.19,0.00
1853.87,-0.12,0.00
1854.87,30.45,0.00
1855.88,90.54,0.00
1856.88,150.76,0.00
1857.88,210.98,0.00
1858.88,271.10,0.00
1859.88,300.02,0.00
1860.88,299.96,0.00
1862.89,299.96,0.00
1863.89,299.96,0.00
1864.89,299.96,0.00
1865.89,300.02,0.00
1866.89,299.96,0.00
1868.89,299.96,0.00
1869.89,299.96,0.00
1870.89,300.02,0.00
1871.90,300.08,0.00
1872.90,300.08,0.00
1873.90,299.96,0.00
1874.90,300.02,0.00
1875.90,299.96,0.00
1876.90,300.02,0.00
1878.90,300.02,0.00
1879.90,299.96,0.00
1880.93,299.96,0.00
1881.94,300.02,0.00
1882.94,299.96,0.00
1883.94,299.96,0.00
1884.94,300.02,0.00
1885.94,300.02,0.00
1886.94,299.96,0.00
1887.94,299.96,0.00
1888.94,300.02,0.00
1889.94,299.96,0.00
1890.95,300.02,0.00
1891.95,299.96,0.00
1892.95,300.02,0.00
1894.95,300.08,0.00
1895.95,300.02,0.00
1896.95,300.02,0.00
1897.96,300.02,0.00
1898.96,299.96,0.00
1899.96,300.02,0.00
1900.97,299.96,0.00
1901.97,300.02,0.00
1902.97,300.02,0.00
1903.97,300.02,0.00
1904.97,300.02,0.00
1905.97,299.96,0.00
1906.97,299.89,0.00
1907.97,299.96,0.00
1908.98,299.96,0.00
1909.98,299.96,0.00
1910.98,299.96,0.00
1911.98,300.02,0.00
1912.98,300.02,0.00
1913.99,300.02,0.00
1914.99,300.02,0.00
1915.99,299.96,0.00
1916.99,299.96,0.00
1917.99,299.96,0.00
1918.99,299.89,0.00
1919.99,246.36,0.00
1921.00,187.85,0.00
1922.00,126.94,0.00
1923.00,67.30,0.00
1924.00,6.61,0.00
1925.00,277.23,0.00
1926.00,215.27,0.00
1927.00,154.74,0.00
1928.00,94.03,0.00
1929.00,33.64,0.00
1930.00,-0.31,0.00
1931.01,-0.12,0.00
1932.01,-0.19,0.00
1933.01,-0.12,0.00
1934.01,-0.25,0.00
1936.02,-0.12,0.00
1937.02,-0.19,0.00
1938.02,-0.19,0.00
1939.02,-0.25,0.00
1940.02,-0.12,0.00
1941.02,-0.12,0.00
1942.02,-0.19,0.00
1943.02,-0.12,0.00
1944.02,100.53,0.00
1945.02,201.01,0.00
1946.02,301.24,0.00
1947.03,401.63,0.00
1948.03,500.43,0.00
1949.03,500.06,0.00
1950.03,500.00,0.00
1951.03,500.06,0.00
1952.03,499.94,0.00
1953.04,495.59,0.00
1954.04,394.90,0.00
1955.04,294.01,0.00
1956.04,193.73,0.00
1957.04,93.36,0.00
1958.04,491.18,0.00
1959.04,378.80,0.00
1960.04,277.59,0.00
1961.04,176.16,0.00
1962.04,74.66,0.00
1963.04,-0.49,0.00
1964.04,-0.19,0.00
1965.04,-0.19,0.00
1966.05,-0.19,0.00
1967.05,-0.12,0.00
1968.05,-0.06,0.00
1969.05,60.55,0.00
1970.05,121.06,0.00
1971.05,181.37,0.00
1972.05,242.14,0.00
1973.06,300.38,0.00
1974.06,299.96,0.00
1975.06,299.96,0.00
1976.06,300.02,0.00
1977.06,299.96,0.00
1978.06,299.89,0.00
1979.06,299.89,0.00
1980.06,300.02,0.00
1982.06,300.02,0.00
1983.06,299.96,0.00
1984.06,299.96,0.00
1985.07,299.96,0.00
1986.07,299.96,0.00
1987.07,300.02,0.00
1988.07,300.02,0.00
1989.07,299.96,0.00
1990.07,300.02,0.00
1991.07,300.02,0.00
1992.07,300.02,0.00
1993.07,299.89,0.00
1995.08,300.08,0.00
1996.08,300.02,0.00
1997.08,300.02,0.00
1998.08,299.96,0.00
1999.08,300.08,0.00
2000.08,299.89,0.00
2001.08,299.96,0.00
2002.08,299.96,0.00
2003.09,300.02,0.00
2004.09,300.02,0.00
2005.09,299.96,0.00
2006.09,300.08,0.00
2007.09,300.08,0.00
2008.09,300.02,0.00
2009.09,300.02,0.00
2010.10,299.96,0.00
2011.10,300.02,0.00
2012.10,299.96,0.00
2013.10,299.96,0.00
2014.10,300.02,0.00
2015.10,300.02,0.00
2016.10,299.96,0.00
2017.10,299.96,0.00
2018.10,299.89,0.00
2019.10,300.02,0.00
2020.10,300.02,0.00
2022.12,299.96,0.00
2023.12,299.96,0.00
2024.12,299.96,0.00
2025.12,299.96,0.00
2026.12,299.96,0.00
2027.13,300.02,0.00
2029.13,300.02,0.00
2030.13,300.02,0.00
2031.13,299.96,0.00
2032.13,300.08,0.00
2033.13,270.55,0.00
2034.13,204.80,0.00
2035.13,144.64,0.00
2036.14,86.18,0.00
2037.14,27.82,0.00
2038.14,8.21,0.00
2039.14,252.18,0.00
2040.14,175.86,0.00
2041.14,130.68,0.00
2042.14,70.30,0.00
2043.14,9.56,0.00
2044.14,-0.25,0.00
2045.14,-0.19,0.00
2047.14,-0.06,0.00
2048.15,-0.19,0.00
2049.15,-0.12,0.00
2050.15,-0.12,0.00
2051.15,-0.19,0.00
2052.15,-0.12,0.00
2056.82,-0.12,0.00
2057.82,-0.19,0.00
2058.82,-0.19,0.00
2059.82,-0.12,0.00
2060.82,-0.12,0.00
2061.82,-0.12,0.00
2062.83,-0.12,0.00
2064.83,-0.12,0.00
2065.83,-0.12,0.00
2066.83,151.13,0.00
2067.83,251.20,0.00
2068.83,351.54,0.00
2069.83,452.07,0.00
2070.83,500.12,0.00
2071.83,500.00,0.00
2072.83,500.00,0.00
2073.84,500.00,0.00
2074.84,500.06,0.00
2075.84,446.01,0.00
2076.84,346.03,0.00
2077.84,245.81,0.00
2078.84,145.37,0.00
2079.84,44.80,0.00
2080.84,440.62,0.00
2081.84,338.86,0.00
2082.84,237.67,0.00
2083.84,137.11,0.00
2084.84,35.66,0.00
2085.84,-0.25,0.00
2086.85,-0.12,0.00
2087.85,-0.12,0.00
2088.85,-0.19,0.00
2089.85,-0.19,0.00
2090.85,30.21,0.00
2091.85,90.60,0.00
2092.85,150.95,0.00
2093.85,211.35,0.00
2094.86,241.89,0.00
2096.86,300.20,0.00
2097.86,300.02,0.00
2098.86,300.02,0.00
2099.86,300.02,0.00
2100.86,299.96,0.00
2101.86,299.96,0.00
2102.87,300.02,0.00
2103.87,299.96,0.00
2104.87,299.96,0.00
2105.87,299.96,0.00
2106.87,300.02,0.00
2107.87,299.89,0.00
2108.88,300.14,0.00
2109.88,300.02,0.00
2110.88,300.02,0.00
2111.88,300.02,0.00
2112.88,299.96,0.00
2113.88,300.02,0.00
2114.88,300.02,0.00
2115.88,300.02,0.00
2116.89,300.02,0.00
2117.89,300.02,0.00
2118.89,300.02,0.00
2119.89,300.02,0.00
2120.89,299.96,0.00
2121.89,300.02,0.00
2122.89,299.96,0.00
2123.89,299.96,0.00
2124.90,300.08,0.00
2125.90,300.02,0.00
2126.90,299.96,0.00
2127.90,299.96,0.00
2128.90,299.89,0.00
2129.90,300.02,0.00
2130.90,299.89,0.00
2131.90,299.96,0.00
2132.90,299.96,0.00
2133.90,300.08,0.00
2134.91,299.96,0.00
2135.91,300.02,0.00
2136.91,299.96,0.00
2137.91,300.02,0.00
2138.91,299.96,0.00
2139.91,299.96,0.00
2141.91,299.96,0.00
2145.92,300.08,0.00
2146.92,299.96,0.00
2148.92,299.89,0.00
2149.92,299.96,0.00
2150.92,299.96,0.00
2151.93,299.96,0.00
2152.93,299.89,0.00
2153.93,300.02,0.00
2154.93,300.02,0.00
2155.93,256.77,0.00
2156.93,196.60,0.00
2157.94,137.47,0.00
2158.94,75.64,0.00
2159.94,15.87,0.00
2160.94,277.16,0.00
2162.94,154.86,0.00
2163.94,93.97,0.00
2164.94,33.46,0.00
2165.94,-0.25,0.00
2166.95,-0.19,0.00
2167.95,-0.19,0.00
2168.95,-0.12,0.00
2170.95,-0.19,0.00
2171.95,-0.12,0.00
2172.95,-0.19,0.00
2173.95,-0.12,0.00
2174.96,-0.06,0.00
2175.96,-0.12,0.00
2176.96,-0.19,0.00
2177.96,-0.06,0.00
2178.96,-0.06,0.00
2179.96,100.65,0.00
2180.96,200.76,0.00
2181.97,301.00,0.00
2182.98,401.57,0.00
2183.98,500.55,0.00
2184.98,500.06,0.00
2185.98,500.00,0.00
2186.98,500.00,0.00
2187.98,500.00,0.00
2188.98,494.06,0.00
2189.98,392.94,0.00
2190.98,292.73,0.00
2191.98,192.44,0.00
2193.99,458.07,0.00
2194.99,377.82,0.00
2195.99,277.16,0.00
2196.99,176.78,0.00
2198.00,76.80,0.00
2199.00,-0.49,0.00
2200.00,-0.19,0.00
2201.01,-0.12,0.00
2202.01,-0.12,0.00
2203.01,-0.12,0.00
2205.01,60.55,0.00
2206.01,120.87,0.00
2207.01,181.18,0.00
2208.01,241.34,0.00
2209.01,300.38,0.00
2210.02,300.02,0.00
2211.02,300.02,0.00
2213.02,299.89,0.00
2214.02,299.96,0.00
2216.02,300.02,0.00
2217.02,300.02,0.00
2218.03,300.14,0.00
2219.03,300.02,0.00
2220.03,300.02,0.00
2221.03,300.02,0.00
2222.03,300.02,0.00
2223.03,299.96,0.00
2224.04,300.02,0.00
2225.04,300.02,0.00
2226.04,300.02,0.00
2227.04,299.96,0.00
2228.04,300.02,0.00
2229.04,300.02,0.00
2230.04,299.96,0.00
2231.05,300.08,0.00
2232.05,299.96,0.00
2233.05,300.08,0.00
2234.05,300.02,0.00
2235.05,300.02,0.00
2236.05,300.02,0.00
2237.05,300.02,0.00
2238.05,300.02,0.00
2239.05,300.02,0.00
2240.05,299.96,0.00
2241.05,300.02,0.00
2242.06,300.02,0.00
2243.06,300.02,0.00
2244.07,300.02,0.00
2245.07,300.08,0.00
2246.07,300.08,0.00
2247.07,299.96,0.00
2248.07,299.96,0.00
2249.07,300.02,0.00
2250.07,299.96,0.00
2252.08,299.96,0.00
2253.08,299.96,0.00
2254.08,300.02,0.00
2255.09,299.96,0.00
2256.09,300.02,0.00
2257.09,299.89,0.00
2258.09,299.96,0.00
2259.09,300.02,0.00
2260.09,300.02,0.00
2262.09,300.02,0.00
2263.10,300.02,0.00
2264.10,299.96,0.00
2265.10,299.96,0.00
2266.10,300.02,0.00
2267.10,299.96,0.00
2268.10,299.96,0.00
2269.10,284.76,0.00
2270.10,228.00,0.00
2271.10,167.53,0.00
2272.10,105.19,0.00
2273.10,41.98,0.00
2274.10,120.87,0.00
2275.13,240.48,0.00
2276.15,172.37,0.00
2277.15,113.03,0.00
2278.15,53.69,0.00
2280.15,-0.12,0.00
2281.16,-0.06,0.00
2282.16,-0.06,0.00
2283.16,-0.12,0.00
2284.16,-0.12,0.00
2285.16,-0.19,0.00
2286.16,-0.12,0.00
2287.16,-0.12,0.00
2289.16,-0.12,0.00
2290.16,-0.12,0.00
2291.16,-0.12,0.00
2292.16,-0.12,0.00
2293.17,50.56,0.00
2294.17,151.07,0.00
2295.17,201.50,0.00
2297.17,451.03,0.00
2300.18,500.00,0.00
2301.18,500.12,0.00
2302.18,500.00,0.00
2303.18,445.64,0.00
2304.18,345.60,0.00
2306.19,144.70,0.00
2307.19,44.37,0.00
2308.19,440.13,0.00
2309.19,338.56,0.00
2310.19,237.24,0.00
2311.19,136.43,0.00
2312.19,34.99,0.00
2313.19,-0.19,0.00
2314.19,-0.19,0.00
2315.19,-0.12,0.00
2316.19,-0.12,0.00
2317.19,-0.19,0.00
2318.20,30.45,0.00
2319.20,90.72,0.00
2320.20,151.07,0.00
2321.20,181.06,0.00
2323.20,300.32,0.00
2324.20,300.02,0.00
2325.20,300.02,0.00
2326.20,300.08,0.00
2327.20,300.02,0.00
2328.20,300.02,0.00
2329.21,300.02,0.00
2330.21,300.02,0.00
2331.21,300.02,0.00
2332.21,300.02,0.00
2333.21,300.02,0.00
2334.21,300.02,0.00
2335.21,299.96,0.00
2336.21,300.08,0.00
2337.22,299.96,0.00
2338.22,299.96,0.00
2339.22,300.02,0.00
2341.22,299.96,0.00
2342.22,300.02,0.00
2343.22,300.08,0.00
2344.22,299.96,0.00
2345.23,299.96,0.00
2346.23,300.02,0.00
2347.23,299.89,0.00
2348.23,299.96,0.00
2349.23,299.96,0.00
2350.23,299.96,0.00
2351.23,299.96,0.00
2352.23,299.96,0.00
2353.24,299.96,0.00
2354.25,300.08,0.00
2355.25,299.96,0.00
2356.25,299.96,0.00
2357.25,299.96,0.00
2358.25,299.89,0.00
2359.25,300.02,0.00
2360.26,300.02,0.00
2361.26,300.02,0.00
2362.26,300.02,0.00
2363.26,300.02,0.00
2364.26,299.96,0.00
2365.26,299.96,0.00
2366.26,300.08,0.00
2367.26,299.89,0.00
2368.26,300.02,0.00
2369.26,300.02,0.00
2371.27,300.08,0.00
2372.27,300.02,0.00
2373.27,299.96,0.00
2374.29,300.02,0.00
2375.29,300.02,0.00
2376.29,299.96,0.00
2377.29,299.96,0.00
2378.29,300.08,0.00
2379.29,299.96,0.00
2380.29,300.02,0.00
2381.29,300.02,0.00
2382.29,300.02,0.00
2384.30,195.75,0.00
2385.30,134.96,0.00
2386.30,74.35,0.00
2387.30,14.89,0.00
2388.30,277.29,0.00
2389.30,200.70,0.00
2390.30,154.93,0.00
2391.30,94.58,0.00
2392.30,33.76,0.00
2393.31,-0.25,0.00
2394.31,-0.19,0.00
2395.31,-0.19,0.00
2396.31,-0.12,0.00
2397.31,-0.19,0.00
2398.31,-0.12,0.00
2399.31,-0.06,0.00
2400.31,-0.06,0.00
2401.31,-0.19,0.00
2402.31,-0.12,0.00
2403.31,-0.12,0.00
2404.32,-0.12,0.00
2405.32,-0.06,0.00
2406.32,-0.06,0.00
2407.32,100.65,0.00
2408.32,201.01,0.00
2409.32,301.18,0.00
2410.32,401.76,0.00
2411.33,500.43,0.00
2412.33,500.18,0.00
2414.33,500.18,0.00
2415.33,500.06,0.00
2416.33,497.00,0.00
2417.33,395.82,0.00
2418.33,295.42,0.00
2419.33,195.38,0.00
2420.33,95.01,0.00
2421.34,458.68,0.00
2422.34,378.92,0.00
2423.34,278.15,0.00
2424.34,176.84,0.00
2425.34,75.70,0.00
2426.34,-0.43,0.00
2427.34,-0.12,0.00
2428.38,-0.12,0.00
2429.38,-0.12,0.00
2430.38,-0.19,0.00
2431.38,-0.19,0.00
2432.38,60.49,0.00
2433.38,120.63,0.00
2434.38,180.75,0.00
2435.38,244.65,0.00
2436.38,300.45,0.00
2437.38,300.02,0.00
2438.38,300.02,0.00
2439.39,300.02,0.00
2441.39,299.96,0.00
2442.39,299.96,0.00
2443.39,299.96,0.00
2445.40,300.02,0.00
2446.40,300.02,0.00
2447.40,300.02,0.00
2448.40,300.02,0.00
2450.40,299.96,0.00
2451.40,300.08,0.00
2452.40,300.02,0.00
2453.40,299.96,0.00
2454.41,300.02,0.00
2455.41,300.08,0.00
2457.41,300.08,0.00
2458.41,299.96,0.00
2459.42,300.02,0.00
2460.42,300.02,0.00
2461.42,300.02,0.00
2462.42,299.96,0.00
2463.42,299.96,0.00
2464.42,300.02,0.00
2466.42,300.02,0.00
2467.42,300.02,0.00
2468.42,299.96,0.00
2470.43,299.89,0.00
2472.43,300.02,0.00
2473.43,300.02,0.00
2474.43,300.02,0.00
2475.43,300.02,0.00
2476.43,299.96,0.00
2477.44,300.14,0.00
2478.44,300.02,0.00
2480.44,300.08,0.00
2481.44,300.08,0.00
2482.44,299.96,0.00
2483.44,299.96,0.00
2484.45,300.02,0.00
2485.45,299.96,0.00
2486.45,299.96,0.00
2487.45,300.02,0.00
2488.46,300.02,0.00
2489.46,300.02,0.00
2491.46,300.02,0.00
2492.46,299.96,0.00
2493.46,299.96,0.00
2494.46,300.02,0.00
2495.47,300.02,0.00
2496.47,281.58,0.00
2497.47,221.20,0.00
2498.47,161.11,0.00
2499.47,100.65,0.00
2500.47,40.51,0.00
2501.47,264.91,0.00
2502.48,239.44,0.00
2503.48,178.61,0.00
2505.48,57.92,0.00
2506.48,-0.92,0.00
2507.48,-0.12,0.00
2508.48,-0.12,0.00
2510.49,-0.12,0.00
2511.49,-0.12,0.00
2512.49,-0.19,0.00
2513.49,-0.12,0.00
2514.49,-0.06,0.00
2515.49,-0.06,0.00
2520.71,-0.12,0.00
2521.71,-0.12,0.00
2522.71,-0.19,0.00
2523.71,-0.12,0.00
2524.71,-0.12,0.00
2525.72,-0.12,0.00
2526.72,-0.12,0.00
2527.72,-0.12,0.00
2528.72,-0.12,0.00
2529.72,50.31,0.00
2531.72,251.07,0.00
2532.72,351.42,0.00
2533.73,451.58,0.00
2534.73,500.18,0.00
2535.73,500.06,0.00
2537.73,500.06,0.00
2538.73,500.00,0.00
2539.73,446.38,0.00
2540.73,346.21,0.00
2541.73,245.50,0.00
2542.73,145.37,0.00
2543.74,44.98,0.00
2544.74,412.65,0.00
2545.74,311.78,0.00
2546.74,208.05,0.00
2547.74,136.13,0.00
2548.74,35.30,0.00
2549.74,-0.25,0.00
