Time_s,Pressure_mbar,Flow_ul_min
1190.01,209.09,198.79
1191.01,209.09,198.76
1192.01,209.09,198.83
1193.01,209.09,198.93
1194.01,209.33,198.86
1195.01,209.21,198.90
1196.02,209.33,198.97
1197.02,209.21,198.72
1198.02,209.27,198.86
1199.02,209.39,198.76
1200.02,209.57,199.10
1201.02,209.51,198.93
1202.02,209.45,199.00
1203.02,209.45,199.45
1204.02,209.64,199.00
1205.02,209.70,199.17
1206.02,209.70,198.83
1207.02,209.70,199.34
1208.03,209.70,199.41
1209.03,209.70,199.24
1210.03,209.64,199.31
1211.03,209.64,199.31
1212.03,209.70,199.52
1213.03,209.94,198.28
1214.03,209.88,198.24
1215.03,210.00,199.41
1216.03,209.82,199.41
1217.04,209.94,199.66
1218.04,210.06,199.38
1219.04,210.00,199.59
1220.04,210.13,199.24
1221.04,210.13,199.66
1222.04,210.19,199.38
1223.04,210.00,199.72
1224.04,210.06,199.59
1225.04,210.13,199.66
1226.04,210.19,199.14
1227.04,210.13,199.72
1228.05,210.06,199.76
1229.05,210.00,199.38
1230.05,210.19,199.79
1231.05,210.25,199.83
1232.05,210.37,199.69
1233.05,210.19,200.34
1234.05,210.31,200.00
1235.05,210.31,199.69
1236.05,210.31,199.79
1237.06,210.37,199.86
1238.06,210.31,199.90
1239.06,210.25,199.83
1241.06,210.25,199.79
1242.06,210.25,199.97
1243.06,210.25,198.52
1244.06,210.31,198.62
1245.06,210.31,199.69
1246.06,210.25,199.97
1247.06,210.25,200.28
1248.06,210.25,199.83
1249.07,210.49,199.48
1250.07,210.55,200.10
1251.07,210.49,200.38
1252.07,211.17,197.28
1253.07,210.98,196.69
1254.07,211.29,196.48
1255.07,211.53,196.83
1256.07,211.53,196.07
1257.07,211.66,195.90
1258.08,3.61,42.79
1259.08,12.13,20.24
1260.08,18.99,22.66
1261.08,25.86,28.00
1262.08,32.17,34.21
1263.08,38.24,40.55
1264.08,44.00,46.83
1265.08,49.70,52.79
1266.08,55.28,58.79
1267.08,60.37,63.86
1268.08,65.46,68.59
1269.08,70.36,72.90
1270.09,75.27,77.14
1271.09,79.75,81.00
1272.09,84.10,85.00
1273.09,88.45,88.90
1274.09,92.37,92.17
1275.09,96.42,95.72
1276.09,100.41,99.28
1277.09,104.14,102.76
1278.09,107.76,105.86
1279.10,111.19,108.97
1280.10,114.75,111.83
1281.10,118.12,115.21
1282.10,121.06,117.34
1283.10,124.12,120.07
1284.10,127.12,123.00
1285.10,130.00,125.31
1286.10,132.88,127.76
1287.10,135.58,130.38
1288.10,138.15,132.59
1289.11,140.48,135.00
1290.11,143.11,137.31
1291.11,145.19,139.45
1292.11,147.70,141.31
1293.11,149.78,143.66
1294.11,151.74,145.48
1295.11,153.95,147.38
1296.11,155.84,149.03
1297.11,157.80,150.62
1298.11,159.52,152.45
1299.12,161.54,154.17
1300.12,162.94,155.45
1301.12,164.72,157.38
1302.12,166.31,158.76
1303.12,167.78,160.79
1304.12,169.31,161.69
1305.13,170.84,162.97
1306.13,172.06,164.17
1307.13,173.35,165.90
1308.13,174.69,166.66
1309.14,175.86,167.86
1310.14,177.08,168.55
1311.14,178.24,169.90
1312.14,179.22,170.86
1313.14,180.45,171.97
1315.14,182.41,173.97
1316.14,183.45,175.03
1317.15,184.30,175.93
1318.15,185.22,176.66
1319.15,186.20,177.41
1320.15,187.00,178.45
1321.15,187.79,178.72
1322.15,188.52,179.69
1323.15,189.38,180.52
1324.15,189.99,181.07
1325.16,190.91,181.72
1326.16,191.46,182.24
1327.16,192.01,182.97
1328.16,192.87,183.45
1329.16,193.36,184.38
1330.16,193.91,184.72
1331.16,194.34,185.66
1332.16,194.95,186.14
1333.16,195.62,186.38
1334.16,195.87,186.48
1335.16,196.54,187.07
1336.17,196.97,187.31
1337.17,197.46,187.86
1338.17,198.01,188.34
1339.17,198.38,189.14
1340.17,198.74,189.21
1341.17,199.23,189.38
1342.18,199.48,190.10
1343.18,199.97,190.24
1344.18,200.33,190.55
1345.18,200.76,190.90
1346.18,201.07,190.28
1347.18,201.25,190.21
1348.18,201.62,190.93
1349.18,202.11,191.10
1350.18,202.60,191.03
1351.18,202.90,190.76
1352.18,203.21,191.93
1353.19,203.52,192.28
1354.19,203.76,192.86
1355.19,203.88,193.10
1356.19,204.43,193.24
1357.19,204.50,193.62
1358.19,204.74,193.93
1360.20,205.23,194.52
1361.20,205.29,194.97
1362.20,205.41,194.90
1363.20,205.78,195.38
1364.20,205.90,195.52
1365.20,206.09,195.38
1366.20,206.21,195.79
1367.20,206.27,196.07
1368.20,206.45,196.17
1370.21,206.82,196.48
1371.21,207.00,196.72
1372.21,207.13,196.76
1373.21,207.13,197.03
1374.21,207.25,196.97
1375.21,207.31,196.86
1376.21,207.56,197.03
1377.21,207.68,197.34
1378.21,207.74,197.10
1379.22,207.92,197.45
1380.22,207.92,197.45
1381.22,207.98,197.72
1382.22,208.05,197.41
1383.22,208.17,198.00
1384.22,208.29,197.72
1385.22,208.35,197.79
1386.22,208.60,198.10
1387.22,208.41,197.97
1388.22,208.66,197.90
1389.23,208.72,198.28
1390.23,208.66,198.41
1391.23,208.72,198.52
1392.23,208.84,198.45
1393.23,208.78,198.41
1394.23,208.84,198.48
1395.23,209.09,198.41
1396.23,209.02,198.55
1397.23,209.15,198.48
1398.23,209.27,198.66
1399.24,209.21,198.45
1400.24,209.27,198.86
1401.24,209.27,198.48
1402.24,209.45,198.66
1403.24,209.51,198.55
1404.24,209.57,199.00
1405.24,209.45,199.00
1406.24,209.45,198.83
1407.24,209.70,198.76
1408.24,209.64,199.07
1409.25,209.76,199.00
1410.25,209.76,199.10
1411.25,209.57,199.31
1412.25,209.64,199.14
1413.25,209.82,199.59
1414.25,209.88,199.17
1415.26,209.88,199.62
1416.26,209.76,199.48
1417.26,209.82,199.03
1418.26,209.94,199.14
1419.26,210.13,198.86
1420.27,210.19,199.66
1421.27,210.13,199.52
1422.27,210.06,199.38
1423.27,210.13,199.17
1424.27,210.13,199.34
1425.27,210.13,199.55
1426.28,210.06,198.90
1427.28,210.13,199.31
1428.28,210.13,199.52
1429.28,210.25,199.72
1430.28,210.25,199.86
1431.28,210.31,199.72
1432.28,210.31,199.72
1433.28,210.25,199.83
1434.28,210.37,199.72
1435.28,210.31,199.86
1436.29,210.31,199.38
1437.29,210.31,199.24
1438.29,210.25,199.41
1439.29,210.37,199.10
1440.29,210.25,199.52
1441.29,210.37,199.59
1442.29,210.49,199.83
1443.29,210.55,199.48
1444.29,210.43,199.79
1445.30,210.49,199.28
1446.30,210.43,200.00
1447.30,210.55,199.59
1448.30,210.43,199.97
1449.30,210.49,199.79
1450.30,210.43,200.21
1451.30,210.49,199.93
1452.30,210.55,200.00
1453.30,210.43,199.55
1454.31,210.55,199.17
1455.31,210.49,198.79
1456.31,210.68,198.62
1457.31,210.74,198.03
1458.31,210.68,197.90
1459.31,210.92,198.62
1460.31,210.86,198.55
1461.31,210.86,198.66
1462.31,210.92,199.03
1463.31,211.72,197.34
1464.31,211.90,195.14
1465.32,212.08,195.21
1466.32,212.27,194.83
1467.32,212.45,195.00
1468.32,212.57,195.28
1469.32,-0.37,79.86
1470.32,10.54,19.52
1471.32,17.70,19.97
1472.33,24.45,24.34
1473.33,31.00,29.86
1474.33,37.13,35.90
1475.33,43.14,41.86
1476.33,49.33,47.79
1477.33,54.79,53.14
1478.33,60.25,57.97
1479.33,65.64,62.66
1480.33,70.61,67.14
1482.34,80.30,75.17
1483.34,84.96,79.14
1484.34,89.49,82.93
1485.34,93.97,86.83
1487.34,102.00,93.93
1488.34,106.04,97.24
1489.34,109.78,100.69
1490.34,110.46,101.10
1491.35,111.56,102.45
1492.35,115.18,105.45
1493.35,118.73,108.62
1494.35,122.16,111.86
1495.35,125.35,114.83
1496.35,128.53,118.03
1497.35,131.78,121.03
1498.35,134.41,123.76
1499.35,137.23,126.97
1500.35,139.99,130.00
1501.36,142.74,132.38
1502.36,145.07,135.07
1503.36,147.58,137.72
1504.36,149.97,139.86
1505.36,151.99,141.90
1506.36,154.19,144.31
1507.36,156.27,146.10
1508.36,158.41,148.14
1509.36,160.19,149.90
1510.36,162.15,151.34
1511.37,163.92,153.00
1512.37,165.51,154.41
1513.37,167.41,156.00
1514.37,168.94,157.69
1515.37,170.47,159.07
1516.37,172.00,160.55
1517.37,173.47,162.21
1518.37,175.06,163.52
1519.38,176.29,164.76
1520.38,177.75,166.00
1521.39,178.86,167.24
1522.39,180.02,168.55
1523.39,181.18,169.45
1524.39,182.34,170.38
1525.39,183.45,171.21
1526.39,184.42,172.28
1527.39,185.65,172.97
1528.39,186.75,173.97
1529.39,187.61,174.86
1530.40,188.40,175.66
1531.40,189.38,176.69
1532.40,190.18,177.45
1533.40,190.97,178.28
1534.40,191.77,179.03
1535.40,192.62,179.62
1536.40,193.42,180.52
1537.40,194.34,181.00
1538.40,194.89,181.59
1539.41,195.50,182.00
1540.41,196.17,181.59
1541.41,196.97,180.31
1542.41,197.58,183.62
1543.41,198.19,184.24
1544.41,198.74,184.86
1545.41,199.29,185.17
1546.41,200.15,181.14
1547.41,200.58,185.10
1548.41,201.19,185.72
1549.41,201.74,186.34
1550.42,202.17,186.69
1551.42,202.72,187.38
1552.42,203.15,187.72
1553.42,203.46,188.24
1554.42,204.07,188.34
1555.42,204.50,188.59
1556.42,204.92,189.41
1557.42,205.29,189.34
1558.42,205.78,189.83
1559.43,206.09,190.14
1560.43,206.39,190.69
1561.43,206.76,191.00
1562.43,207.19,191.45
1563.43,207.49,191.62
1564.43,207.74,192.17
1565.44,208.17,192.34
1566.44,208.29,192.07
1567.44,208.66,192.86
1568.44,209.02,193.14
1569.44,209.02,193.69
1570.44,209.39,193.90
1571.44,209.45,194.69
1572.44,209.64,194.83
1573.44,209.88,195.07
1574.45,210.13,194.93
1575.45,210.37,195.79
1576.45,210.55,196.14
1577.45,210.68,195.83
1578.45,210.62,195.86
1579.45,210.98,196.17
1580.45,211.10,196.21
1581.45,211.35,196.28
1582.45,211.35,196.21
1584.45,211.59,196.76
1585.45,211.72,197.17
1586.45,211.90,196.86
1587.45,211.90,197.52
1588.46,212.15,197.52
1589.46,212.08,197.48
1590.46,212.21,197.86
1591.46,212.33,197.86
1592.46,212.45,197.59
1593.47,212.51,197.38
1594.47,212.63,197.34
1595.47,212.70,197.76
1596.47,212.76,197.62
1598.51,212.82,197.93
1599.51,213.12,197.86
1600.51,213.19,198.10
1601.51,213.06,198.28
1602.52,213.31,198.28
1603.52,213.31,198.45
1604.52,213.31,198.52
1605.56,213.43,198.62
1606.56,213.37,198.66
1607.56,213.43,198.55
1608.56,213.43,198.38
1609.56,213.74,198.17
1610.56,213.67,198.66
1611.56,213.61,198.34
1612.56,213.86,198.52
1613.57,213.86,198.66
1614.57,213.92,198.72
1615.57,213.92,198.38
1616.57,213.86,199.00
1617.57,214.04,199.10
1618.57,214.04,199.03
1619.57,214.10,198.93
1620.57,216.67,102.52
1621.57,215.69,192.72
1622.57,215.88,192.66
1623.57,216.18,192.38
1624.58,216.43,191.90
1625.58,216.92,192.17
1626.58,-18.99,151.66
1627.58,9.92,14.59
1628.58,17.03,12.62
1629.58,24.32,16.62
1630.58,30.94,22.00
1631.58,37.81,28.59
1632.58,44.06,34.59
1633.58,50.38,40.41
1634.59,56.08,46.21
1635.59,61.54,51.34
1636.59,67.18,56.31
1638.59,77.97,65.41
1639.59,82.93,69.93
1640.59,87.78,73.83
1641.59,92.50,77.93
1642.60,97.10,81.69
1643.60,101.32,85.45
1644.60,105.68,88.97
1645.60,109.78,92.41
1646.60,113.89,96.14
1647.60,117.93,99.55
1648.60,121.36,102.76
1649.60,125.10,105.76
1650.60,128.47,109.03
1651.61,131.96,111.90
1652.61,135.33,115.17
1653.61,138.27,118.31
1654.61,141.46,121.14
1655.61,144.27,124.00
1656.62,147.03,126.93
1657.62,149.91,129.76
1658.62,152.42,132.66
1659.62,154.86,135.38
1660.62,157.19,138.24
1661.62,159.58,140.72
1662.62,161.54,143.83
1663.62,163.80,146.69
1664.62,165.82,149.48
1665.62,167.47,152.24
1666.63,169.13,155.34
1667.63,170.90,158.03
1668.63,172.37,160.28
1669.63,173.72,162.52
1670.63,175.12,164.17
1671.63,176.47,166.17
1672.63,177.69,167.66
1673.63,178.86,169.10
1674.63,180.08,170.45
1675.63,181.06,171.66
1676.63,182.22,172.86
1677.64,183.08,174.10
1678.64,184.00,174.97
1679.64,185.04,176.21
1680.64,185.83,177.17
1681.64,186.81,177.69
1682.64,187.61,178.38
1683.64,188.40,179.07
1684.64,189.26,180.21
1685.64,189.81,180.59
1686.65,190.61,181.41
1687.65,191.40,182.10
1688.65,192.01,182.69
1689.65,192.56,183.28
1690.65,193.18,183.69
1691.65,193.79,184.14
1692.65,194.52,184.86
1693.65,195.01,185.66
1694.65,195.50,185.97
1695.65,195.93,186.28
1696.65,196.48,186.83
1697.66,197.03,187.34
1698.66,197.52,187.90
1699.66,197.95,188.41
1700.66,198.32,188.83
1701.66,198.74,189.00
1702.66,199.17,189.52
1703.66,199.60,189.83
1704.66,199.91,190.21
1705.66,200.33,190.62
1706.66,200.70,190.90
1707.67,201.19,190.34
1708.67,201.44,190.03
1709.67,201.86,189.38
1710.67,202.42,188.76
1711.67,202.66,188.76
1712.67,203.09,188.28
1713.68,203.70,188.72
1714.68,204.19,189.14
1715.68,204.37,189.17
1716.68,204.99,189.90
1717.68,205.17,190.34
1718.69,205.60,191.14
1719.69,206.03,191.72
1720.69,206.15,193.10
1722.69,206.58,194.48
1723.69,206.82,195.03
1724.69,206.94,195.83
1725.69,207.07,195.83
1726.69,207.07,196.07
1727.70,207.37,196.86
1728.70,207.43,197.07
1729.70,207.37,196.69
1730.70,207.68,197.31
1731.70,207.80,197.41
1732.70,207.92,198.00
1734.70,207.92,197.93
1735.71,208.11,197.90
1736.71,208.11,198.31
1737.71,208.35,198.38
1738.71,208.29,197.83
1739.71,208.35,198.07
1740.71,208.47,198.28
1741.71,208.47,198.59
1742.71,208.41,198.28
1743.71,208.66,198.38
1744.71,208.60,198.31
1745.71,208.66,198.48
1746.71,208.66,198.28
1747.71,208.90,198.72
1748.72,208.78,198.31
1749.72,208.90,198.66
1750.72,209.09,198.52
1751.72,209.09,198.76
1752.72,209.09,198.97
1753.72,209.09,198.48
1754.72,209.15,198.97
1755.72,209.27,198.97
1756.73,209.33,198.72
1757.73,209.33,198.62
1758.73,209.33,198.93
1759.73,209.57,198.93
1760.73,209.45,198.83
1761.73,209.51,199.14
1762.73,209.51,198.62
1763.73,209.45,199.07
1764.73,209.39,198.93
1765.74,209.70,199.17
1766.74,209.70,199.48
1767.74,209.76,199.24
1768.74,209.64,199.24
1769.74,209.64,198.86
1770.74,209.70,199.07
1771.74,209.64,199.38
1772.74,209.88,199.59
1773.74,209.88,199.66
1774.74,209.88,199.38
1775.78,209.88,199.59
1776.78,209.82,199.52
1777.78,209.88,199.38
1778.78,209.82,199.34
1779.78,209.88,199.28
1780.78,210.13,199.14
1781.78,210.06,199.41
1782.78,210.13,199.55
1783.78,210.06,199.69
1784.79,210.13,199.59
1785.79,210.13,199.34
1786.79,210.06,199.62
1787.79,210.06,199.66
1788.79,210.06,199.59
1789.79,210.13,199.55
1790.79,210.06,199.41
1791.79,210.06,199.76
1792.79,210.06,199.45
1793.79,210.19,200.00
1794.79,210.37,199.52
1795.80,210.37,199.72
1796.80,210.31,199.79
1797.80,210.31,199.59
1798.80,210.31,199.48
1799.80,210.37,199.55
1800.81,210.25,199.66
1801.81,210.19,200.17
1802.81,210.19,199.83
1803.81,210.37,199.62
1804.81,210.31,199.59
1805.81,210.31,199.66
1806.81,210.37,199.45
1807.81,210.31,199.59
1808.81,210.55,199.69
1810.81,210.49,199.83
1811.81,210.55,199.62
1812.82,210.55,199.72
1813.82,210.55,200.00
1814.82,210.49,199.93
1815.82,210.49,200.10
1816.82,210.49,199.59
1817.82,210.49,199.79
1818.82,210.49,199.69
1819.83,210.43,199.72
1820.83,210.55,200.00
1821.83,210.62,200.24
1822.83,210.55,200.00
1823.83,210.43,142.38
1824.83,211.53,194.62
1825.83,211.72,194.38
1826.83,211.90,194.07
1827.83,212.08,194.24
1828.83,212.27,193.93
1830.84,7.41,23.34
1831.84,15.07,17.59
1832.84,21.87,20.90
1833.84,28.55,26.21
1834.84,35.17,32.03
1835.84,41.30,38.07
1836.84,47.31,43.66
1837.84,53.07,49.10
1838.84,58.71,54.55
1839.85,64.05,58.93
1840.85,69.44,63.79
1841.85,74.41,68.07
1842.85,79.19,72.07
1843.85,84.16,76.14
1844.85,88.64,79.86
1845.85,93.05,83.59
1846.85,97.46,87.38
1847.85,101.69,90.66
1848.85,105.74,94.14
1849.86,109.54,97.21
1850.86,113.64,100.38
1851.86,117.50,103.34
1852.86,120.81,106.55
1853.86,124.37,109.41
1854.86,127.67,112.59
1855.86,130.98,115.34
1856.86,134.11,117.69
1857.86,137.05,120.41
1859.86,143.11,125.34
1860.86,145.86,127.62
1861.87,148.62,129.72
1862.87,151.19,131.10
1863.87,153.70,134.10
1864.87,156.21,135.90
1865.87,158.66,138.10
1867.87,163.07,141.59
1868.87,165.33,143.59
1869.87,167.29,144.93
1870.88,169.55,147.34
1871.88,171.70,148.48
1872.88,173.29,150.34
1873.88,175.25,151.72
1874.88,176.78,153.55
1875.88,178.61,155.24
1876.88,180.39,156.62
1877.88,182.04,158.17
1878.88,183.45,159.79
1879.88,185.04,161.48
1880.88,186.44,162.93
1881.89,187.79,164.86
1882.89,189.01,166.62
1883.89,190.30,168.93
1884.89,191.46,172.38
1885.89,192.14,174.59
1886.89,193.18,177.10
1887.89,194.03,179.21
1889.89,195.44,182.41
1890.90,195.87,183.72
1891.90,196.54,184.69
1892.90,197.28,185.48
1893.90,197.58,186.28
1894.90,198.19,187.03
1895.90,198.68,187.72
1896.90,198.99,188.45
1897.90,199.60,189.03
1898.90,199.97,189.24
1899.90,200.40,188.52
1900.90,200.76,189.07
1901.90,201.19,190.34
1902.91,201.44,190.79
1903.91,201.62,191.55
1904.91,202.05,191.48
1905.91,202.29,191.66
1906.91,202.72,191.17
1907.91,203.21,190.90
1908.91,203.33,191.28
1909.91,203.70,191.52
1910.91,204.19,191.59
1911.91,204.37,191.72
1912.92,204.74,192.24
1913.92,204.92,192.72
1914.92,205.11,192.97
1915.92,205.47,193.76
1916.92,205.72,193.90
1917.92,205.90,194.66
1919.92,206.33,194.90
1920.92,206.52,195.34
1921.93,206.70,195.28
1922.93,206.82,195.38
1923.93,206.94,195.83
1924.93,207.19,196.10
1925.93,207.31,196.14
1926.93,207.37,196.24
1927.93,207.49,196.41
1928.93,207.74,196.69
1929.93,207.74,196.76
1930.94,207.98,197.10
1931.94,208.05,196.17
1932.94,208.17,195.90
1933.94,208.23,197.38
1934.94,208.23,197.17
1935.94,208.53,197.38
1936.94,208.53,197.62
1937.94,208.66,197.55
1938.94,208.78,197.72
1939.94,208.96,197.66
1940.94,208.96,197.69
1941.94,209.09,197.76
1942.94,209.02,197.83
1943.95,208.96,198.24
1944.95,209.27,197.79
1945.95,209.33,198.41
1946.95,209.27,198.24
1947.95,209.45,198.24
1948.95,209.51,198.38
1949.95,209.45,198.45
1950.95,209.76,198.45
1951.95,209.70,198.48
1952.95,209.64,198.69
1953.95,209.76,198.59
1954.96,209.94,198.66
1955.96,210.00,198.72
1956.96,209.88,198.76
1957.96,210.00,198.86
1958.96,210.19,198.79
1959.96,210.13,198.90
1960.96,210.13,198.97
1961.97,210.06,198.93
1962.97,210.06,198.83
1963.97,210.06,198.93
1964.98,210.37,198.07
1966.98,210.37,199.07
1967.98,210.62,198.79
1968.98,210.49,199.31
1969.98,210.49,199.24
1970.98,210.49,199.31
1971.98,210.49,199.17
1972.98,210.55,198.93
1973.99,210.49,199.69
1974.99,210.68,199.45
1975.99,210.74,199.34
1976.99,210.74,199.24
1977.99,210.68,199.45
1978.99,210.68,199.45
1980.01,210.74,199.41
1981.01,210.74,199.34
1982.01,210.74,199.48
1983.01,210.86,199.62
1984.01,210.92,199.45
1986.03,210.92,199.69
1987.03,210.86,199.83
1988.03,210.86,199.79
1989.03,210.92,199.72
1990.04,210.86,199.24
1991.04,210.92,199.59
1992.04,210.86,199.55
1993.04,210.80,199.69
1994.04,211.17,199.48
1995.04,211.10,199.59
1996.04,211.17,198.31
1997.04,211.10,198.48
1998.04,211.17,199.69
1999.04,211.04,199.86
2000.05,211.17,199.97
2001.05,211.17,199.69
2002.05,211.04,199.59
2003.05,211.29,199.66
2004.05,211.29,200.10
2005.05,211.29,199.69
2006.05,211.35,199.72
2007.06,211.29,199.76
2008.06,211.35,200.00
2009.06,211.23,199.93
2010.06,211.41,199.69
2011.06,211.29,199.66
2012.06,211.35,199.69
2013.06,211.29,200.00
2014.06,211.41,200.00
2015.06,211.35,199.86
2016.06,211.29,200.03
2017.07,211.35,199.48
2018.07,211.35,199.59
2019.07,211.35,200.07
2020.07,211.29,199.62
2021.07,211.35,199.76
2022.07,211.29,199.72
2023.07,211.41,199.62
2024.07,212.02,193.66
2025.07,212.57,193.24
2026.07,212.57,193.10
2027.07,212.88,192.97
2028.07,213.25,193.17
2029.08,213.55,193.07
2030.08,-16.54,148.03
2032.08,10.60,9.03
2034.08,24.63,20.38
2035.08,31.37,26.62
2036.08,37.81,32.66
2037.08,43.94,38.69
2038.09,50.13,44.31
2039.09,55.89,49.76
2040.10,61.35,55.10
2041.11,66.93,59.90
2042.11,72.08,64.24
2043.11,77.05,68.52
2044.11,82.14,72.66
2045.11,86.73,76.45
2046.11,91.27,79.93
2047.11,95.87,83.66
2048.11,100.16,87.38
2049.11,104.51,90.90
2050.11,108.43,94.24
2051.11,112.36,97.48
2052.12,116.16,100.66
2053.12,120.02,103.97
2054.12,123.57,106.59
2055.12,126.94,109.66
2056.12,130.37,112.62
2057.12,133.74,115.28
2058.12,136.86,117.45
2059.13,139.86,120.07
2060.13,142.80,122.69
2061.13,145.68,125.00
2062.13,148.68,127.66
2063.13,151.25,129.38
2064.13,153.88,131.59
2065.13,156.46,133.76
2066.13,158.90,136.07
2067.13,161.47,137.79
2068.13,163.56,139.66
2069.13,165.94,141.48
2070.13,167.96,143.28
2071.14,170.17,145.14
2072.14,172.06,146.52
2073.14,174.08,148.34
2074.14,176.10,150.14
2075.14,177.94,151.66
2076.15,179.71,153.28
2077.15,181.49,154.59
2078.15,183.26,156.24
2079.15,184.85,157.93
2080.15,186.44,159.00
2081.15,187.85,160.52
2082.15,189.44,161.76
2083.15,190.91,163.00
2084.15,192.32,164.14
2085.16,193.48,165.79
2086.16,194.83,166.52
2087.16,195.99,167.93
2088.16,197.15,169.24
2089.16,198.13,170.34
2090.16,199.36,172.03
2091.16,200.40,173.38
2092.16,201.44,174.72
2093.16,202.35,176.10
2094.16,203.27,178.17
2095.17,203.70,181.83
2096.17,204.19,184.14
2097.17,204.99,186.07
2098.17,205.35,187.34
2099.17,205.90,188.90
2100.17,206.21,189.90
2101.17,206.58,190.76
2102.17,207.07,191.41
2103.17,207.07,192.24
2104.17,207.56,192.86
2105.17,207.68,193.38
2106.18,207.86,193.97
2107.18,208.05,194.48
2108.18,208.35,193.90
2109.18,208.66,194.28
2110.18,208.84,194.69
2111.18,209.09,194.83
2112.18,209.09,195.52
2113.18,209.27,195.69
2114.18,209.51,195.59
2115.18,209.64,195.79
2116.19,210.00,195.97
2117.19,210.19,195.86
2118.19,210.13,196.10
2119.19,210.43,196.14
2120.19,210.49,196.52
2121.19,210.43,196.72
2122.19,210.68,196.83
2123.19,210.92,196.86
2124.19,210.92,196.97
2125.19,211.10,196.93
2126.19,211.17,196.72
2127.19,211.29,196.59
2128.20,211.47,196.76
2129.20,211.47,196.72
2130.20,211.72,196.79
2131.20,211.72,197.17
2132.20,211.84,197.69
2133.20,211.96,197.69
2134.20,212.15,198.00
2135.20,212.02,197.72
2136.23,212.33,197.66
2137.23,212.27,197.90
2138.23,212.51,197.86
2139.23,212.57,198.10
2140.23,212.39,198.24
2141.23,212.63,198.21
2142.23,212.70,198.38
2143.24,212.70,198.38
2144.24,212.88,198.48
2145.24,212.88,198.52
2146.24,212.88,198.55
2147.28,213.06,198.31
2148.28,213.00,199.10
2150.28,213.06,198.52
2151.28,213.06,198.41
2152.28,213.31,198.41
2153.28,213.25,198.21
2154.28,213.19,198.48
2155.28,213.25,198.86
2156.29,213.49,198.79
2157.29,213.49,198.90
2158.29,213.49,198.83
2159.29,213.49,199.03
2160.29,213.43,198.93
2161.29,213.61,199.41
2162.29,213.67,199.21
2163.29,213.67,199.24
2164.29,213.74,199.31
2165.30,213.67,198.83
2166.30,213.67,199.17
2167.30,213.74,199.03
2168.30,213.86,199.21
2169.30,213.86,198.52
2170.30,213.92,198.48
2171.30,213.86,199.03
2172.30,214.04,199.28
2173.30,214.10,199.24
2174.31,214.10,199.24
2175.31,214.10,199.10
2176.31,214.04,199.48
2177.31,214.16,199.48
2178.31,214.04,199.14
2179.31,214.04,199.52
2181.31,214.29,199.79
2182.32,214.29,199.76
2183.32,214.35,199.76
2184.32,214.29,199.86
2186.32,214.29,199.69
2187.32,214.41,199.86
2188.32,214.35,199.72
2189.32,214.35,199.48
2190.32,214.23,199.28
2191.32,214.35,199.34
2192.33,214.35,199.86
2193.33,214.29,199.72
2194.33,214.59,199.59
2196.34,214.47,199.59
2198.34,214.47,199.72
2199.34,214.41,199.62
2200.34,214.53,199.90
2201.34,214.53,200.07
2202.35,214.47,199.90
2203.35,214.47,199.59
2204.35,214.47,200.03
2205.35,214.53,199.79
2206.35,214.53,199.97
2207.35,214.59,199.93
2208.35,214.47,200.10
2209.35,214.53,199.66
2210.35,214.53,199.62
2211.35,214.53,199.59
2212.35,214.53,199.59
2213.36,214.41,199.34
2214.36,214.41,199.90
2215.36,214.53,199.79
2216.36,214.53,199.48
2217.36,214.53,200.03
2218.36,214.53,199.69
2219.36,214.41,199.83
2220.36,214.59,199.83
2221.36,214.90,204.48
2222.36,214.90,204.03
2223.36,214.65,203.38
2224.37,214.47,202.38
2225.37,214.53,201.28
2226.37,214.59,200.48
2227.37,1.16,84.79
2228.37,10.47,22.62
2229.37,17.40,23.14
2230.37,24.26,25.17
2231.37,30.58,30.34
2232.37,36.83,39.07
2234.37,48.60,50.28
2235.38,54.12,55.66
2236.38,59.51,60.72
2237.38,64.60,65.28
2238.38,69.81,69.59
2239.38,74.66,73.55
2240.39,79.13,77.52
2241.39,83.91,81.59
2242.39,88.08,85.55
2243.39,92.56,89.38
2244.39,96.42,93.14
2245.39,100.71,96.97
2246.39,104.57,100.45
2247.39,108.01,103.86
2248.39,111.62,106.93
2249.39,115.05,110.24
2250.39,118.61,112.93
2251.40,121.61,116.10
2252.41,124.98,119.00
2253.41,127.74,121.28
2254.41,130.74,124.52
2255.41,133.56,127.21
2256.41,136.37,129.38
2257.42,138.82,131.97
2258.42,141.52,134.31
2259.42,143.84,136.24
2260.42,146.29,138.31
2261.42,148.44,140.41
2262.42,150.64,142.38
2263.43,152.84,144.24
2264.43,155.05,146.28
2265.43,157.07,148.21
2266.43,158.78,149.52
2267.43,160.68,151.76
2268.43,162.64,153.48
2269.43,164.29,154.76
2270.43,166.00,156.28
2271.43,167.53,158.17
2272.43,169.13,159.48
2273.43,170.59,161.07
2274.43,171.94,162.52
2275.43,173.41,163.62
2276.44,174.82,165.14
2277.44,176.10,166.28
2278.44,177.27,167.79
2279.44,178.49,168.52
2280.44,179.71,169.34
2281.44,180.88,170.45
2282.44,181.92,171.69
2283.44,183.14,172.59
2284.45,184.06,173.28
2285.45,185.04,174.28
2286.45,185.83,175.14
2287.45,186.87,176.17
2288.45,187.79,177.07
2289.45,188.59,177.72
2290.45,189.38,178.38
2291.45,190.24,179.24
