Time_s,Pressure_mbar,Flow_ul_min
1177.78,474.65,0.00
1178.78,354.85,0.00
1179.78,233.87,0.00
1180.78,112.42,0.00
1181.78,345.05,0.00
1182.79,478.69,0.00
1183.79,358.22,0.00
1184.79,236.69,0.00
1185.79,115.24,0.00
1186.79,2.39,0.00
1187.79,-0.19,0.00
1188.79,-0.25,0.00
1189.79,-0.25,0.00
1190.79,-0.19,0.00
1191.79,-0.19,0.00
1192.80,58.41,0.00
1193.80,120.69,0.00
1194.80,178.67,0.00
1195.80,241.34,0.00
1196.80,298.06,0.00
1197.80,299.89,0.00
1198.80,299.89,0.00
1199.80,299.89,0.00
1200.80,299.89,0.00
1201.80,299.89,0.00
1202.80,299.96,0.00
1203.81,299.96,0.00
1204.81,299.89,0.00
1205.81,299.89,0.00
1206.81,299.83,0.00
1207.81,299.96,0.00
1208.81,299.89,0.00
1209.81,299.96,0.00
1210.81,299.96,0.00
1211.81,299.83,0.00
1212.81,299.89,0.00
1213.81,299.83,0.00
1214.81,299.89,0.00
1215.81,299.96,0.00
1216.82,299.89,0.00
1217.82,299.83,0.00
1218.82,299.89,0.00
1219.82,299.89,0.00
1220.82,299.96,0.00
1221.82,299.89,0.00
1223.82,299.77,0.00
1224.83,300.02,0.00
1225.83,299.96,0.00
1226.84,299.83,0.00
1227.84,299.96,0.00
1228.84,299.96,0.00
1229.84,299.96,0.00
1230.84,299.89,0.00
1231.84,299.83,0.00
1232.84,299.96,0.00
1233.85,299.83,0.00
1234.85,299.83,0.00
1235.85,299.83,0.00
1236.85,299.83,0.00
1237.85,300.02,0.00
1238.85,299.96,0.00
1239.85,299.89,0.00
1240.85,299.89,0.00
1241.85,299.89,0.00
1242.85,299.96,0.00
1243.85,299.96,0.00
1244.85,299.89,0.00
1245.86,299.83,0.00
1246.86,299.89,0.00
1247.86,299.89,0.00
1248.86,299.96,0.00
1249.86,299.89,0.00
1250.86,299.89,0.00
1251.86,299.96,0.00
1252.86,299.96,0.00
1253.86,299.89,0.00
1254.86,299.96,0.00
1255.87,299.96,0.00
1256.87,299.77,0.00
1257.87,254.50,0.00
1258.87,194.22,0.00
1259.87,134.23,0.00
1260.87,73.80,0.00
1261.87,13.54,0.00
1262.87,251.26,0.00
1263.87,192.20,0.00
1264.87,130.00,0.00
1265.87,70.92,0.00
1267.88,-0.19,0.00
1268.88,-0.25,0.00
1269.88,-0.25,0.00
1270.88,-0.19,0.00
1271.88,-0.19,0.00
1272.88,-0.19,0.00
1273.88,-0.19,0.00
1274.89,-0.25,0.00
1275.90,-0.25,0.00
1276.90,-0.31,0.00
1277.90,-0.25,0.00
1278.90,-0.19,0.00
1279.90,-0.31,0.00
1280.90,-0.25,0.00
1281.90,-0.12,0.00
1282.91,-0.19,0.00
1283.91,-0.25,0.00
1284.91,-0.06,0.00
1285.91,-0.19,0.00
1286.91,-0.31,0.00
1287.91,-0.25,0.00
1289.38,-0.19,0.00
1290.38,-0.25,0.00
1291.38,-0.12,0.00
1292.38,-0.25,0.00
1293.38,-0.25,0.00
1294.39,119.53,0.00
1295.39,270.67,0.00
1296.39,361.04,0.00
1297.39,454.52,0.00
1298.39,587.80,0.00
1299.39,600.07,0.00
1300.39,600.13,0.00
1301.39,595.53,0.00
1302.39,447.05,0.00
1303.39,415.35,0.00
1304.40,355.03,0.00
1306.40,135.94,0.00
1307.40,468.78,0.00
1308.40,381.43,0.00
1309.41,260.26,0.00
1310.41,139.25,0.00
1311.41,18.38,0.00
1312.41,-0.31,0.00
1313.41,-0.31,0.00
1314.41,-0.12,0.00
1315.41,-0.19,0.00
1316.41,-0.31,0.00
1317.41,30.33,0.00
1318.42,90.60,0.00
1319.42,150.64,0.00
1320.42,210.80,0.00
1321.42,270.86,0.00
1322.42,299.96,0.00
1323.42,299.89,0.00
1324.42,299.89,0.00
1325.42,299.96,0.00
1326.43,299.83,0.00
1327.43,299.89,0.00
1328.43,299.96,0.00
1329.43,299.96,0.00
1330.43,299.89,0.00
1331.43,299.89,0.00
1332.43,299.96,0.00
1333.43,299.96,0.00
1334.43,299.96,0.00
1335.44,299.89,0.00
1336.44,300.02,0.00
1337.44,299.96,0.00
1338.44,299.96,0.00
1339.44,299.96,0.00
1340.44,299.96,0.00
1341.44,299.89,0.00
1342.44,299.89,0.00
1344.44,299.96,0.00
1345.45,299.96,0.00
1346.45,300.02,0.00
1347.45,299.89,0.00
1348.45,299.89,0.00
1349.45,299.96,0.00
1350.45,299.89,0.00
1351.45,299.89,0.00
1352.45,299.89,0.00
1354.46,299.89,0.00
1355.46,299.89,0.00
1356.46,299.96,0.00
1357.46,299.89,0.00
1358.46,299.89,0.00
1359.46,299.89,0.00
1360.46,299.96,0.00
1361.46,299.96,0.00
1362.47,299.96,0.00
1363.49,300.02,0.00
1364.49,299.96,0.00
1365.49,300.02,0.00
1366.49,300.02,0.00
1367.49,299.89,0.00
1368.49,299.89,0.00
1369.49,299.89,0.00
1370.49,299.96,0.00
1371.50,299.96,0.00
1373.50,299.96,0.00
1374.50,299.96,0.00
1375.50,299.96,0.00
1376.50,299.89,0.00
1377.50,299.83,0.00
1378.50,299.89,0.00
1379.50,299.89,0.00
1380.51,300.02,0.00
1381.51,299.96,0.00
1382.51,254.93,0.00
1383.51,194.95,0.00
1384.51,134.54,0.00
1385.51,74.47,0.00
1386.51,14.27,0.00
1387.51,263.63,0.00
1388.53,188.71,0.00
1389.53,127.55,0.00
1390.53,81.83,0.00
1391.53,21.57,0.00
1392.54,-0.25,0.00
1393.54,-0.19,0.00
1394.54,-0.12,0.00
1395.54,-0.19,0.00
1396.54,-0.12,0.00
1397.54,-0.12,0.00
1398.54,40.93,0.00
1399.54,151.68,0.00
1401.54,361.04,0.00
1402.61,561.99,0.00
1403.61,600.25,0.00
1404.61,600.13,0.00
1405.61,600.13,0.00
1406.61,506.98,0.00
1407.61,429.00,0.00
1408.62,295.61,0.00
1409.62,150.09,0.00
1410.62,29.17,0.00
1411.62,551.94,0.00
1412.62,428.81,0.00
1413.62,307.92,0.00
1414.62,186.87,0.00
1415.62,65.70,0.00
1416.62,-0.25,0.00
1418.63,-0.19,0.00
1419.63,-0.06,0.00
1420.63,-0.19,0.00
1421.63,-0.25,0.00
1422.63,60.25,0.00
1423.63,120.38,0.00
1424.63,180.75,0.00
1425.63,240.79,0.00
1426.64,300.14,0.00
1427.64,300.02,0.00
1428.64,300.02,0.00
1429.64,299.89,0.00
1430.64,300.02,0.00
1431.64,299.96,0.00
1432.64,299.96,0.00
1433.64,299.89,0.00
1434.65,299.96,0.00
1435.65,299.96,0.00
1436.65,299.89,0.00
1437.65,299.96,0.00
1438.65,299.89,0.00
1440.66,299.96,0.00
1441.66,299.96,0.00
1442.66,299.96,0.00
1443.66,299.96,0.00
1444.66,300.02,0.00
1445.66,299.96,0.00
1446.66,299.89,0.00
1447.66,299.83,0.00
1448.66,300.02,0.00
1449.66,299.89,0.00
1450.67,299.96,0.00
1451.67,300.02,0.00
1452.67,300.02,0.00
1453.67,299.89,0.00
1455.67,299.89,0.00
1456.68,300.02,0.00
1457.68,299.96,0.00
1458.68,299.96,0.00
1459.68,299.89,0.00
1460.68,299.89,0.00
1461.68,299.96,0.00
1462.68,299.96,0.00
1463.68,299.83,0.00
1464.69,299.83,0.00
1465.69,299.96,0.00
1466.69,299.96,0.00
1467.69,299.96,0.00
1468.69,299.96,0.00
1469.69,300.02,0.00
1470.69,299.96,0.00
1471.69,299.96,0.00
1472.70,300.02,0.00
1473.70,299.89,0.00
1474.70,300.02,0.00
1475.70,300.02,0.00
1476.70,299.89,0.00
1477.70,299.89,0.00
1478.70,299.83,0.00
1479.70,300.02,0.00
1480.70,299.89,0.00
1481.70,299.89,0.00
1482.70,299.89,0.00
1483.71,299.96,0.00
1484.71,299.83,0.00
1485.71,299.96,0.00
1486.71,283.66,0.00
1487.71,223.47,0.00
1488.71,163.31,0.00
1489.71,102.98,0.00
1490.71,42.90,0.00
1491.72,289.72,0.00
1492.72,232.46,0.00
1493.72,172.12,0.00
1494.76,111.81,0.00
1495.77,48.78,0.00
1496.77,-0.25,0.00
1497.77,-0.12,0.00
1498.77,-0.12,0.00
1499.77,-0.19,0.00
1500.77,-0.06,0.00
1501.77,-0.12,0.00
1502.77,-0.12,0.00
1503.77,-0.12,0.00
1504.77,-0.25,0.00
1505.78,-0.19,0.00
1506.78,-0.19,0.00
1507.78,-0.19,0.00
1508.78,-0.12,0.00
1509.78,-0.19,0.00
1510.78,-0.19,0.00
1511.78,-0.12,0.00
1512.78,-0.25,0.00
1513.78,-0.19,0.00
1514.78,-0.25,0.00
1515.79,-0.12,0.00
1516.79,-0.19,0.00
1517.79,-0.19,0.00
1518.79,-0.12,0.00
1519.79,-0.25,0.00
1520.79,-0.06,0.00
1521.79,-0.19,0.00
1522.79,-0.19,0.00
1523.79,-0.19,0.00
1524.79,194.71,0.00
1525.80,301.55,0.00
1526.80,421.77,0.00
1527.80,542.32,0.00
1528.80,600.19,0.00
1529.80,600.07,0.00
1530.80,600.07,0.00
1531.80,535.27,0.00
1532.80,414.79,0.00
1533.80,294.69,0.00
1534.80,174.27,0.00
1535.80,53.75,0.00
1536.81,527.31,0.00
1537.81,397.84,0.00
1538.81,276.49,0.00
1539.81,155.84,0.00
1540.81,35.05,0.00
1541.81,-0.31,0.00
1542.81,-0.25,0.00
1543.81,-0.19,0.00
1544.81,-0.25,0.00
1545.81,-0.19,0.00
1546.82,30.51,0.00
1547.82,90.60,0.00
1548.82,150.46,0.00
1549.82,210.74,0.00
1550.82,270.98,0.00
1551.82,300.02,0.00
1552.82,299.89,0.00
1553.83,299.89,0.00
1554.84,299.89,0.00
1555.84,299.89,0.00
1556.84,299.89,0.00
1557.84,299.96,0.00
1558.84,299.89,0.00
1559.84,299.96,0.00
1560.85,299.96,0.00
1561.85,299.96,0.00
1562.85,299.96,0.00
1563.85,299.89,0.00
1564.85,299.89,0.00
1565.85,299.96,0.00
1566.85,299.89,0.00
1567.85,299.96,0.00
1568.86,299.96,0.00
1569.86,299.96,0.00
1570.86,299.96,0.00
1571.86,300.02,0.00
1573.86,299.96,0.00
1574.86,299.96,0.00
1575.86,300.02,0.00
1576.86,299.96,0.00
1577.87,299.96,0.00
1578.87,299.89,0.00
1579.87,300.02,0.00
1580.87,299.83,0.00
1581.87,299.96,0.00
1582.87,299.96,0.00
1583.87,299.89,0.00
1584.87,300.02,0.00
1585.87,299.96,0.00
1586.88,299.96,0.00
1587.88,299.96,0.00
1588.88,299.83,0.00
1589.88,299.77,0.00
1590.88,299.89,0.00
1591.88,299.89,0.00
1592.88,299.89,0.00
1593.88,299.96,0.00
1594.88,299.89,0.00
1595.89,299.89,0.00
1596.89,300.02,0.00
1597.89,299.96,0.00
1598.89,299.89,0.00
1599.89,299.96,0.00
1600.89,299.96,0.00
1601.89,299.96,0.00
1602.89,299.96,0.00
1603.89,299.96,0.00
1604.89,299.96,0.00
1605.90,299.89,0.00
1606.90,299.96,0.00
1607.90,299.89,0.00
1608.90,299.89,0.00
1609.90,299.89,0.00
1610.90,300.02,0.00
1611.90,283.54,0.00
1612.91,222.43,0.00
1613.91,162.39,0.00
1614.94,102.12,0.00
1615.95,39.10,0.00
1616.95,270.49,0.00
1617.95,213.25,0.00
1618.95,150.33,0.00
1619.95,89.98,0.00
1620.95,33.39,0.00
1621.95,-0.31,0.00
1622.95,-0.19,0.00
1623.95,-0.19,0.00
1624.96,-0.19,0.00
1625.96,-0.06,0.00
1626.96,-0.25,0.00
1627.96,-0.12,0.00
1628.96,120.94,0.00
1629.96,241.89,0.00
1630.96,362.81,0.00
1631.96,482.37,0.00
1632.97,601.29,0.00
1633.97,600.13,0.00
1634.97,600.13,0.00
1635.97,596.82,0.00
1636.98,478.39,0.00
1637.98,358.40,0.00
1638.98,238.03,0.00
1639.98,234.54,0.00
1640.98,261.79,0.00
1641.98,481.76,0.00
1642.98,338.74,0.00
1643.98,217.77,0.00
1644.98,132.70,0.00
1645.99,96.42,0.00
1646.99,-1.10,0.00
1647.99,-0.19,0.00
1648.99,-0.12,0.00
1649.99,-0.25,0.00
1650.99,-0.06,0.00
1651.99,30.27,0.00
1652.99,90.35,0.00
1654.00,150.64,0.00
1655.00,210.74,0.00
1657.00,299.96,0.00
1658.00,300.02,0.00
1659.00,299.96,0.00
1660.00,299.89,0.00
1661.00,299.89,0.00
1662.01,300.02,0.00
1663.01,300.02,0.00
1664.01,299.89,0.00
1665.01,299.89,0.00
1666.01,300.02,0.00
1667.01,300.02,0.00
1668.01,299.96,0.00
1669.01,299.96,0.00
1670.01,299.96,0.00
1671.01,299.83,0.00
1672.01,299.96,0.00
1673.01,299.89,0.00
1674.02,299.89,0.00
1675.04,299.96,0.00
1676.04,299.89,0.00
1677.04,299.96,0.00
1678.05,299.96,0.00
1679.05,299.96,0.00
1680.05,299.96,0.00
1681.05,299.96,0.00
1682.05,299.89,0.00
1683.05,299.96,0.00
1684.05,299.89,0.00
1685.05,299.89,0.00
1686.05,299.89,0.00
1687.05,300.08,0.00
1688.06,299.96,0.00
1689.06,299.96,0.00
1690.06,299.96,0.00
1691.07,300.02,0.00
1692.07,299.96,0.00
1693.07,299.89,0.00
1694.07,300.02,0.00
1695.07,299.89,0.00
1696.07,299.96,0.00
1697.07,299.89,0.00
1698.07,299.96,0.00
1699.08,299.96,0.00
1700.08,300.02,0.00
1701.08,299.96,0.00
1702.08,299.96,0.00
1703.08,299.96,0.00
1704.08,299.96,0.00
1705.08,299.96,0.00
1706.08,299.89,0.00
1707.08,299.96,0.00
1708.08,299.96,0.00
1709.09,299.96,0.00
1710.09,299.89,0.00
1711.09,299.89,0.00
1712.09,299.89,0.00
1713.09,300.02,0.00
1714.09,299.89,0.00
1715.09,299.89,0.00
1716.09,299.89,0.00
1717.09,254.50,0.00
1718.09,194.28,0.00
1719.09,134.17,0.00
1720.09,73.86,0.00
1721.10,13.54,0.00
1722.10,247.52,0.00
1723.10,187.73,0.00
1724.10,128.23,0.00
1725.10,81.83,0.00
1726.10,21.57,0.00
1727.11,-0.19,0.00
1728.11,-0.19,0.00
1729.11,-0.19,0.00
1730.11,-0.19,0.00
1731.11,-0.12,0.00
1732.11,-0.19,0.00
1733.11,-0.12,0.00
1734.11,-0.06,0.00
1735.14,-0.12,0.00
1737.14,-0.12,0.00
1738.14,-0.12,0.00
1739.14,-0.12,0.00
1740.14,-0.25,0.00
1741.14,-0.19,0.00
1742.14,-0.19,0.00
1743.14,-0.12,0.00
1745.15,-0.19,0.00
1746.15,-0.25,0.00
1747.15,-0.19,0.00
1748.15,-0.19,0.00
1749.15,-0.19,0.00
1750.15,-0.19,0.00
1751.15,-0.12,0.00
1752.15,-0.25,0.00
1753.15,57.30,0.00
1754.16,176.22,0.00
1755.16,298.79,0.00
1756.16,421.04,0.00
1757.16,521.37,0.00
1758.16,600.13,0.00
1759.16,600.13,0.00
1760.16,600.13,0.00
1761.16,501.65,0.00
1762.16,389.63,0.00
1763.16,265.77,0.00
1764.16,146.78,0.00
1765.16,25.55,0.00
1767.17,429.79,0.00
1768.17,306.94,0.00
1769.17,185.83,0.00
1770.17,63.93,0.00
1771.18,-0.25,0.00
1772.18,-0.19,0.00
1773.18,-0.19,0.00
1774.18,-0.25,0.00
1775.18,-0.12,0.00
1776.18,-0.12,0.00
1777.18,60.37,0.00
1778.18,120.63,0.00
1779.18,180.75,0.00
1780.18,241.03,0.00
1781.18,300.14,0.00
1782.18,299.96,0.00
1783.18,299.96,0.00
1784.19,299.96,0.00
1785.19,299.96,0.00
1786.19,299.96,0.00
1787.19,299.96,0.00
1788.19,299.89,0.00
1789.19,299.89,0.00
1790.19,300.08,0.00
1791.19,300.02,0.00
1792.20,300.08,0.00
1793.20,299.96,0.00
1794.20,299.96,0.00
1795.20,300.02,0.00
1796.20,300.02,0.00
1797.20,299.89,0.00
1798.20,299.89,0.00
1799.20,299.96,0.00
1800.21,299.96,0.00
1801.21,300.02,0.00
1802.21,300.02,0.00
1803.21,300.02,0.00
1804.21,300.02,0.00
1805.21,299.96,0.00
1806.21,299.96,0.00
1807.22,299.96,0.00
1808.22,299.96,0.00
1809.22,299.89,0.00
1810.22,299.96,0.00
1811.22,299.96,0.00
1812.22,299.96,0.00
1813.22,300.02,0.00
1814.22,299.96,0.00
1815.22,300.02,0.00
1816.22,299.96,0.00
1817.22,299.96,0.00
1818.24,300.02,0.00
1819.24,299.89,0.00
1820.24,300.02,0.00
1821.24,299.96,0.00
1822.33,299.89,0.00
1823.33,300.02,0.00
1824.34,300.02,0.00
1825.34,299.96,0.00
1826.34,299.96,0.00
1827.34,299.89,0.00
1828.34,299.96,0.00
1829.34,300.02,0.00
1830.34,300.02,0.00
1831.34,299.89,0.00
1832.34,299.96,0.00
1833.34,300.02,0.00
1834.34,299.89,0.00
1835.34,299.96,0.00
1836.35,300.02,0.00
1837.35,300.02,0.00
1838.35,300.14,0.00
1839.35,299.89,0.00
1840.35,300.02,0.00
1841.35,279.55,0.00
1842.35,219.43,0.00
1843.35,159.39,0.00
1844.35,99.12,0.00
1845.36,39.03,0.00
1846.36,288.56,0.00
1847.36,227.02,0.00
1848.36,166.19,0.00
1849.36,99.00,0.00
1850.36,41.36,0.00
1851.36,-0.37,0.00
1852.37,-0.19,0.00
1853.37,-0.19,0.00
1854.37,-0.19,0.00
1855.41,-0.31,0.00
1856.41,-0.19,0.00
1857.41,-0.12,0.00
1859.41,180.75,0.00
1860.41,301.06,0.00
1861.42,421.65,0.00
1862.42,542.01,0.00
1863.42,600.00,0.00
1864.42,600.19,0.00
1865.42,600.07,0.00
1866.42,536.01,0.00
1867.42,415.59,0.00
1868.42,295.30,0.00
1869.43,174.82,0.00
1870.43,54.24,0.00
1871.43,502.87,0.00
1872.43,381.18,0.00
1873.43,260.93,0.00
1874.61,236.69,0.00
1875.61,3.12,0.00
1876.61,-0.19,0.00
1877.61,-0.25,0.00
1878.61,-0.31,0.00
1889.27,-0.25,0.00
1890.27,57.80,0.00
1892.27,178.24,0.00
1893.28,238.16,0.00
1894.28,298.36,0.00
1895.28,300.02,0.00
1896.28,299.89,0.00
1897.28,299.96,0.00
1898.28,299.96,0.00
1899.28,299.89,0.00
1900.28,299.89,0.00
1901.32,299.89,0.00
1902.34,299.96,0.00
1903.34,299.89,0.00
1904.34,299.77,0.00
1905.34,299.96,0.00
1906.34,299.89,0.00
1907.34,300.02,0.00
1908.34,299.96,0.00
1909.34,300.02,0.00
1910.35,300.02,0.00
1911.36,299.96,0.00
1912.38,299.96,0.00
1913.38,299.96,0.00
1914.38,299.96,0.00
1915.39,299.89,0.00
1916.39,299.89,0.00
1917.39,299.89,0.00
1918.40,299.89,0.00
1919.40,299.96,0.00
1920.40,299.96,0.00
1921.40,300.08,0.00
1922.40,300.02,0.00
1923.40,300.02,0.00
1924.40,299.96,0.00
1925.40,299.96,0.00
1926.40,299.89,0.00
1927.40,299.96,0.00
1928.41,300.08,0.00
1929.41,299.83,0.00
1930.41,299.96,0.00
1931.41,300.02,0.00
1932.41,299.89,0.00
1933.41,299.83,0.00
1934.41,299.89,0.00
1935.41,300.02,0.00
1936.41,299.89,0.00
1937.41,299.89,0.00
1938.41,299.89,0.00
1939.41,299.96,0.00
1940.41,300.02,0.00
1941.42,299.96,0.00
1942.42,299.96,0.00
1943.42,299.89,0.00
1944.42,299.96,0.00
1945.42,299.96,0.00
1946.42,299.89,0.00
1947.42,300.02,0.00
1948.42,300.02,0.00
1950.43,299.89,0.00
1951.43,299.96,0.00
1952.43,299.83,0.00
1953.43,299.96,0.00
1954.43,284.88,0.00
1955.43,224.45,0.00
1956.43,164.23,0.00
1957.43,103.90,0.00
1958.43,43.82,0.00
1959.43,288.19,0.00
1960.43,227.38,0.00
1961.44,166.43,0.00
1962.44,105.68,0.00
1963.44,47.25,0.00
1964.44,-0.25,0.00
1965.44,-0.19,0.00
1966.44,-0.19,0.00
1967.44,-0.19,0.00
1968.44,-0.19,0.00
1969.44,-0.19,0.00
1970.44,-0.12,0.00
1971.45,-0.19,0.00
1972.45,-0.19,0.00
1973.45,-0.19,0.00
1974.45,-0.19,0.00
1975.45,-0.25,0.00
1976.45,-0.25,0.00
1977.45,-0.19,0.00
1978.45,-0.19,0.00
1979.45,-0.12,0.00
1980.45,-0.19,0.00
1981.46,-0.25,0.00
1982.46,-0.19,0.00
1983.46,-0.19,0.00
1984.46,-0.19,0.00
1985.46,-0.12,0.00
1986.46,-0.25,0.00
1987.46,-0.19,0.00
1988.46,-0.19,0.00
1989.46,-0.19,0.00
1990.46,-0.19,0.00
1991.47,103.29,0.00
1992.47,180.69,0.00
1993.47,301.12,0.00
1994.47,421.59,0.00
1995.47,541.95,0.00
1996.47,600.19,0.00
1997.48,600.13,0.00
1998.48,600.13,0.00
1999.48,535.15,0.00
2000.48,414.73,0.00
2001.48,293.95,0.00
2002.48,173.65,0.00
2003.48,53.50,0.00
2004.48,502.75,0.00
2005.49,405.80,0.00
2007.49,138.64,0.00
2009.49,-0.25,0.00
2010.49,-0.25,0.00
2011.49,-0.19,0.00
2012.49,-0.19,0.00
2013.49,-0.19,0.00
2014.49,30.15,0.00
2015.49,90.47,0.00
2016.50,150.64,0.00
2017.50,210.80,0.00
2018.50,270.92,0.00
2019.50,300.08,0.00
2020.50,299.96,0.00
2021.50,299.96,0.00
2022.50,299.96,0.00
2023.50,299.96,0.00
2024.50,299.96,0.00
2025.50,299.96,0.00
2026.50,300.02,0.00
2027.51,299.96,0.00
2028.51,300.02,0.00
2029.51,300.02,0.00
2030.51,300.08,0.00
2031.51,300.02,0.00
2032.51,300.02,0.00
2033.51,299.96,0.00
2034.51,299.96,0.00
2036.51,299.89,0.00
2037.51,299.96,0.00
2038.51,299.89,0.00
2039.52,300.02,0.00
2040.52,300.02,0.00
2041.52,299.96,0.00
2042.52,299.96,0.00
2043.52,300.02,0.00
2044.52,299.89,0.00
2045.52,300.02,0.00
2046.52,299.96,0.00
2047.53,300.02,0.00
2048.53,299.96,0.00
2049.53,299.89,0.00
2050.53,299.96,0.00
2051.53,299.89,0.00
2052.53,299.89,0.00
2053.53,299.89,0.00
2054.53,299.83,0.00
2055.53,299.83,0.00
2056.53,299.96,0.00
2057.53,299.96,0.00
2058.53,299.89,0.00
2059.54,299.89,0.00
2060.54,299.96,0.00
2061.54,299.96,0.00
2062.54,299.96,0.00
2063.54,299.96,0.00
2064.54,299.89,0.00
2065.54,300.02,0.00
2066.54,299.96,0.00
2067.54,299.89,0.00
2068.54,300.02,0.00
2069.54,300.02,0.00
2070.55,299.89,0.00
2071.55,300.02,0.00
2072.55,299.96,0.00
2073.55,300.02,0.00
2074.55,299.96,0.00
2075.55,299.96,0.00
2076.55,299.96,0.00
2077.55,299.96,0.00
2078.55,299.89,0.00
2079.56,256.65,0.00
2080.56,196.30,0.00
2081.56,136.31,0.00
2082.56,76.13,0.00
2083.56,15.87,0.00
2084.56,263.75,0.00
2085.56,202.78,0.00
2086.56,142.19,0.00
2087.56,81.89,0.00
2088.56,20.95,0.00
2089.57,-0.25,0.00
2090.57,-0.19,0.00
2091.57,-0.19,0.00
2092.57,-0.12,0.00
2093.57,-0.25,0.00
2094.57,-0.19,0.00
2095.57,-0.19,0.00
2096.57,120.63,0.00
2097.57,241.03,0.00
2098.57,361.53,0.00
2099.58,481.88,0.00
2100.58,600.31,0.00
2101.58,600.25,0.00
2102.58,600.13,0.00
2103.58,597.12,0.00
2104.58,476.18,0.00
2105.58,356.01,0.00
2106.58,235.22,0.00
2107.58,115.05,0.00
2108.59,564.62,0.00
2109.59,454.46,0.00
2110.59,332.92,0.00
2111.59,211.29,0.00
2112.59,90.41,0.00
2113.59,-0.43,0.00
2114.59,-0.12,0.00
2115.59,-0.19,0.00
2116.59,-0.19,0.00
2117.59,-0.12,0.00
2118.59,-0.12,0.00
2119.59,60.37,0.00
2120.60,120.75,0.00
2121.60,180.94,0.00
2122.60,241.09,0.00
2123.60,300.08,0.00
2124.60,299.96,0.00
2125.60,299.96,0.00
2126.60,299.96,0.00
2127.61,300.02,0.00
2128.61,299.96,0.00
2129.61,299.89,0.00
2130.61,300.08,0.00
2131.61,299.89,0.00
2132.61,300.02,0.00
2133.61,299.96,0.00
2135.61,299.89,0.00
2137.62,299.89,0.00
2138.62,299.83,0.00
2139.62,299.89,0.00
2140.62,299.89,0.00
2141.62,299.96,0.00
2142.62,299.89,0.00
2143.62,299.89,0.00
2144.63,299.96,0.00
2145.63,299.96,0.00
2146.63,299.96,0.00
2147.63,299.96,0.00
2148.63,300.02,0.00
2149.63,299.96,0.00
2150.63,299.96,0.00
2151.63,299.89,0.00
2152.63,300.02,0.00
2153.63,299.96,0.00
2154.64,299.96,0.00
2155.64,300.02,0.00
2156.64,300.02,0.00
2157.64,299.96,0.00
2158.64,300.02,0.00
2159.64,300.02,0.00
2160.64,299.96,0.00
2161.65,300.02,0.00
2162.65,299.89,0.00
2163.65,299.89,0.00
2164.65,299.96,0.00
2165.65,299.89,0.00
2166.65,299.89,0.00
2167.65,299.89,0.00
2168.65,299.96,0.00
2169.65,299.96,0.00
2170.65,299.96,0.00
2171.65,299.89,0.00
2172.65,299.89,0.00
2173.65,300.02,0.00
2174.66,299.89,0.00
2175.66,300.02,0.00
2176.66,299.89,0.00
2177.66,299.96,0.00
2178.66,299.96,0.00
2179.66,299.96,0.00
2180.66,299.96,0.00
2181.66,299.96,0.00
2182.66,299.96,0.00
2183.67,282.80,0.00
2184.67,222.36,0.00
2185.67,162.27,0.00
2186.67,102.18,0.00
2187.67,42.16,0.00
2188.67,233.69,0.00
2189.67,238.58,0.00
2190.67,177.75,0.00
2191.67,116.46,0.00
2192.67,56.02,0.00
2193.68,0.73,0.00
2194.69,-0.19,0.00
2195.69,-0.19,0.00
2196.69,-0.06,0.00
2197.69,-0.19,0.00
2198.69,-0.19,0.00
2199.74,-0.31,0.00
2200.74,-0.12,0.00
2201.74,-0.19,0.00
2202.74,-0.19,0.00
2203.74,-0.19,0.00
2204.74,-0.19,0.00
2205.75,-0.25,0.00
2206.75,-0.12,0.00
2207.75,-0.12,0.00
2208.75,-0.25,0.00
2209.75,-0.19,0.00
2210.75,-0.12,0.00
2211.75,-0.12,0.00
2212.75,-0.12,0.00
2213.75,-0.19,0.00
2214.76,-0.12,0.00
2215.76,-0.19,0.00
2216.76,-0.25,0.00
2217.76,-0.12,0.00
2218.76,-0.12,0.00
2219.76,-0.19,0.00
2220.76,60.31,0.00
2221.76,180.57,0.00
2222.76,300.81,0.00
2223.76,421.41,0.00
2224.76,541.64,0.00
2225.76,600.19,0.00
2226.77,600.07,0.00
2227.77,600.13,0.00
2228.77,536.19,0.00
2229.77,415.35,0.00
2230.77,295.05,0.00
2231.77,174.76,0.00
2232.77,54.12,0.00
2233.77,507.96,0.00
2234.77,386.02,0.00
2235.77,251.99,0.00
2236.77,129.88,0.00
2237.78,6.19,0.00
2238.78,-0.12,0.00
2239.78,-0.12,0.00
2240.78,-0.12,0.00
2241.78,-0.19,0.00
2242.78,-0.19,0.00
2243.78,30.21,0.00
2244.78,90.78,0.00
2245.78,150.82,0.00
2246.78,211.10,0.00
2247.78,271.16,0.00
2248.78,300.02,0.00
2249.79,299.83,0.00
2250.79,299.89,0.00
2251.79,299.89,0.00
2252.79,300.02,0.00
2253.79,300.02,0.00
2254.79,299.96,0.00
2255.79,300.02,0.00
2256.79,299.96,0.00
2257.79,299.96,0.00
2258.80,299.96,0.00
2259.80,299.96,0.00
2260.80,299.96,0.00
2261.80,299.96,0.00
2262.80,299.89,0.00
2263.80,299.89,0.00
2264.80,299.89,0.00
2265.80,299.89,0.00
2267.80,299.96,0.00
2268.81,299.89,0.00
2269.81,299.96,0.00
2270.81,300.02,0.00
2271.81,299.96,0.00
